Label Number;Box Number;Company Name;Company Address;Product Description;GTIN14;Batch;Amount;Expiration Date;Net weight
795;1;Bakery & Co;Rua do Pão, 20, 3500-001 Viseu;Atum em Conserva 120g;15901234567903;L923677;23;15/11/2025;3.4
795;2;DairyKing;Largo do Queijo, 5, 3700-001 Viseu;Atum em Conserva 120g;15901234567903;L614992;16;21/11/2025;2.28
796;1;Bio Organic;Rua do Comércio, 789, 8000-001 Faro;Café Torrado 250g;15901234567899;L158618;29;12/09/2025;7.37
796;2;Produtos Naturais SA;Av. da República, 456, 4000-001 Porto;Massa Fusilli 500g;15901234567898;L247067;19;08/05/2026;9.6
796;3;Bakery & Co;Rua do Pão, 20, 3500-001 Viseu;Vinho Tinto 750ml;15901234567893;L929403;39;25/05/2026;46.98
796;4;Alimentar Plus;Zona Industrial, Lote 10, 3000-001 Coimbra;Arroz Carolino 1kg;15901234567892;L349621;35;15/02/2026;35.13
797;1;Produtos Naturais SA;Av. da República, 456, 4000-001 Porto;Queijo Curado 200g;15901234567894;L486815;30;01/04/2026;6.48
797;2;Bio Organic;Rua do Comércio, 789, 8000-001 Faro;Atum em Conserva 120g;15901234567903;L115780;46;30/03/2026;6.38
797;3;Agro Premium Lda;Estrada Nacional 1, Km 25, 2500-001 Caldas da Rainha;Azeite Extra Virgem 500ml;15901234567890;L186256;39;24/10/2025;19.93
797;4;FreshFoods Portugal;Rua das Flores, 123, 1200-001 Lisboa;Atum em Conserva 120g;15901234567903;L973318;49;01/01/2026;6.59
797;5;Bakery & Co;Rua do Pão, 20, 3500-001 Viseu;Azeite Extra Virgem 500ml;15901234567890;L751277;17;17/11/2025;8.96
798;1;Alimentar Plus;Zona Industrial, Lote 10, 3000-001 Coimbra;Queijo Curado 200g;15901234567894;L328890;44;21/07/2025;8.91
798;2;MountainFoods;Rua Serra, 88, 6000-001 Castelo Branco;Azeite Extra Virgem 500ml;15901234567890;L451599;22;26/10/2025;11.26
798;3;Bio Organic;Rua do Comércio, 789, 8000-001 Faro;Azeitonas Verdes 300g;15901234567897;L422675;41;19/11/2025;14.66
798;4;Produtos Naturais SA;Av. da República, 456, 4000-001 Porto;Chocolate Negro 100g;15901234567900;L797286;1;03/09/2025;0.37
798;5;GreenHarvest;Caminho Verde, 32, 2600-001 Viseu;Vinho Tinto 750ml;15901234567893;L985206;35;13/12/2025;42.32
799;1;Alimentar Plus;Zona Industrial, Lote 10, 3000-001 Coimbra;Snacks Salgados 200g;15901234567904;L956386;26;28/10/2025;5.53
799;2;Agro Premium Lda;Estrada Nacional 1, Km 25, 2500-001 Caldas da Rainha;Conserva de Tomate 400g;15901234567891;L961137;12;20/12/2025;5.09
799;3;Produtos Naturais SA;Av. da República, 456, 4000-001 Porto;Chocolate Negro 100g;15901234567900;L560880;9;20/02/2026;1.2
799;4;MountainFoods;Rua Serra, 88, 6000-001 Castelo Branco;Massa Fusilli 500g;15901234567898;L664325;25;22/04/2026;12.77
799;5;DairyKing;Largo do Queijo, 5, 3700-001 Viseu;Arroz Carolino 1kg;15901234567892;L606466;2;07/01/2026;2.48
799;6;Produtos Naturais SA;Av. da República, 456, 4000-001 Porto;Atum em Conserva 120g;15901234567903;L437172;29;05/11/2025;4.11
799;7;Produtos Naturais SA;Av. da República, 456, 4000-001 Porto;Vinho Tinto 750ml;15901234567893;L441488;9;27/01/2026;11.25
799;8;Alimentar Plus;Zona Industrial, Lote 10, 3000-001 Coimbra;Vinho Tinto 750ml;15901234567893;L330931;18;18/01/2026;21.78
799;9;DairyKing;Largo do Queijo, 5, 3700-001 Viseu;Arroz Carolino 1kg;15901234567892;L776511;7;12/05/2026;7.22
799;10;Alimentar Plus;Zona Industrial, Lote 10, 3000-001 Coimbra;Snacks Salgados 200g;15901234567904;L498100;34;25/11/2025;7.09
800;1;DairyKing;Largo do Queijo, 5, 3700-001 Viseu;Vinho Tinto 750ml;15901234567893;L360758;11;14/05/2026;13.52
800;2;MountainFoods;Rua Serra, 88, 6000-001 Castelo Branco;Conserva de Tomate 400g;15901234567891;L983221;12;13/08/2025;4.93
800;3;DairyKing;Largo do Queijo, 5, 3700-001 Viseu;Conserva de Tomate 400g;15901234567891;L883369;5;11/10/2025;2.27
800;4;Agro Premium Lda;Estrada Nacional 1, Km 25, 2500-001 Caldas da Rainha;Sumo Laranja 1L;15901234567901;L651976;34;18/09/2025;35.93
800;5;Bio Organic;Rua do Comércio, 789, 8000-001 Faro;Mel Natural 250g;15901234567895;L480994;48;18/01/2026;14.51
800;6;MountainFoods;Rua Serra, 88, 6000-001 Castelo Branco;Vinho Tinto 750ml;15901234567893;L151930;35;29/01/2026;42.4
801;1;GreenHarvest;Caminho Verde, 32, 2600-001 Viseu;Queijo Curado 200g;15901234567894;L698411;31;30/07/2025;6.63
801;2;SeaDelights;Av. do Mar, 157, 9000-001 Funchal;Massa Fusilli 500g;15901234567898;L752639;28;31/12/2025;14.3
801;3;Bakery & Co;Rua do Pão, 20, 3500-001 Viseu;Café Torrado 250g;15901234567899;L260207;47;27/02/2026;12.05
801;4;GreenHarvest;Caminho Verde, 32, 2600-001 Viseu;Atum em Conserva 120g;15901234567903;L567479;22;24/12/2025;3.02
801;5;Agro Premium Lda;Estrada Nacional 1, Km 25, 2500-001 Caldas da Rainha;Arroz Carolino 1kg;15901234567892;L317064;38;19/04/2026;38.16
801;6;Bakery & Co;Rua do Pão, 20, 3500-001 Viseu;Café Torrado 250g;15901234567899;L912586;11;19/01/2026;2.91
801;7;FreshFoods Portugal;Rua das Flores, 123, 1200-001 Lisboa;Vinho Tinto 750ml;15901234567893;L122062;32;07/03/2026;38.74
802;1;Produtos Naturais SA;Av. da República, 456, 4000-001 Porto;Atum em Conserva 120g;15901234567903;L975197;26;22/02/2026;3.87
802;2;Agro Premium Lda;Estrada Nacional 1, Km 25, 2500-001 Caldas da Rainha;Azeite Extra Virgem 500ml;15901234567890;L366299;15;08/04/2026;7.88
802;3;GreenHarvest;Caminho Verde, 32, 2600-001 Viseu;Queijo Curado 200g;15901234567894;L975411;13;17/11/2025;2.84
802;4;Bakery & Co;Rua do Pão, 20, 3500-001 Viseu;Mel Natural 250g;15901234567895;L444844;33;16/01/2026;10.34
802;5;Produtos Naturais SA;Av. da República, 456, 4000-001 Porto;Conserva de Tomate 400g;15901234567891;L760182;29;22/01/2026;12.04
802;6;SeaDelights;Av. do Mar, 157, 9000-001 Funchal;Azeite Extra Virgem 500ml;15901234567890;L250527;3;18/04/2026;1.84
802;7;GreenHarvest;Caminho Verde, 32, 2600-001 Viseu;Mel Natural 250g;15901234567895;L474707;49;01/08/2025;14.83
803;1;GreenHarvest;Caminho Verde, 32, 2600-001 Viseu;Mel Natural 250g;15901234567895;L868068;23;26/09/2025;7.02
803;2;MountainFoods;Rua Serra, 88, 6000-001 Castelo Branco;Vinho Tinto 750ml;15901234567893;L729832;9;06/08/2025;10.98
804;1;Bio Organic;Rua do Comércio, 789, 8000-001 Faro;Sumo Laranja 1L;15901234567901;L598210;34;07/03/2026;35.83
804;2;FreshFoods Portugal;Rua das Flores, 123, 1200-001 Lisboa;Água Mineral 500ml;15901234567902;L542399;4;14/05/2026;2.14
804;3;MountainFoods;Rua Serra, 88, 6000-001 Castelo Branco;Azeitonas Verdes 300g;15901234567897;L617382;46;31/03/2026;16.27
804;4;MountainFoods;Rua Serra, 88, 6000-001 Castelo Branco;Arroz Carolino 1kg;15901234567892;L506451;11;29/11/2025;11.18
804;5;Produtos Naturais SA;Av. da República, 456, 4000-001 Porto;Mel Natural 250g;15901234567895;L591657;12;25/12/2025;3.87
804;6;FreshFoods Portugal;Rua das Flores, 123, 1200-001 Lisboa;Queijo Curado 200g;15901234567894;L104493;14;18/10/2025;3.14
804;7;Bakery & Co;Rua do Pão, 20, 3500-001 Viseu;Azeitonas Verdes 300g;15901234567897;L696665;1;22/07/2025;0.63
804;8;DairyKing;Largo do Queijo, 5, 3700-001 Viseu;Água Mineral 500ml;15901234567902;L483566;28;10/05/2026;14.1
804;9;SeaDelights;Av. do Mar, 157, 9000-001 Funchal;Sumo Laranja 1L;15901234567901;L305611;22;04/02/2026;23.53
804;10;Agro Premium Lda;Estrada Nacional 1, Km 25, 2500-001 Caldas da Rainha;Chocolate Negro 100g;15901234567900;L331897;48;08/06/2026;5.09
806;1;Produtos Naturais SA;Av. da República, 456, 4000-001 Porto;Vinho Tinto 750ml;15901234567893;L508539;32;19/03/2026;38.5
806;2;SeaDelights;Av. do Mar, 157, 9000-001 Funchal;Arroz Carolino 1kg;15901234567892;L247558;28;24/08/2025;28.17
806;3;SeaDelights;Av. do Mar, 157, 9000-001 Funchal;Massa Fusilli 500g;15901234567898;L360593;4;05/01/2026;2.32
806;4;GreenHarvest;Caminho Verde, 32, 2600-001 Viseu;Massa Fusilli 500g;15901234567898;L739299;13;01/09/2025;6.93
806;5;GreenHarvest;Caminho Verde, 32, 2600-001 Viseu;Snacks Salgados 200g;15901234567904;L635423;43;17/01/2026;8.84
806;6;Bakery & Co;Rua do Pão, 20, 3500-001 Viseu;Mel Natural 250g;15901234567895;L685682;44;07/09/2025;13.49
806;7;Bio Organic;Rua do Comércio, 789, 8000-001 Faro;Snacks Salgados 200g;15901234567904;L157872;29;25/01/2026;6.07
806;8;DairyKing;Largo do Queijo, 5, 3700-001 Viseu;Sumo Laranja 1L;15901234567901;L787098;29;06/08/2025;30.82
807;1;MountainFoods;Rua Serra, 88, 6000-001 Castelo Branco;Água Mineral 500ml;15901234567902;L596270;46;10/09/2025;23.12
807;2;GreenHarvest;Caminho Verde, 32, 2600-001 Viseu;Vinho Tinto 750ml;15901234567893;L425411;24;10/05/2026;29.28
807;3;Agro Premium Lda;Estrada Nacional 1, Km 25, 2500-001 Caldas da Rainha;Bacalhau Seco 500g;15901234567896;L886493;17;10/10/2025;8.92
807;4;SeaDelights;Av. do Mar, 157, 9000-001 Funchal;Sumo Laranja 1L;15901234567901;L208269;40;30/11/2025;42.48
807;5;DairyKing;Largo do Queijo, 5, 3700-001 Viseu;Sumo Laranja 1L;15901234567901;L207583;25;06/08/2025;26.74
807;6;MountainFoods;Rua Serra, 88, 6000-001 Castelo Branco;Bacalhau Seco 500g;15901234567896;L549619;48;07/05/2026;24.35
807;7;MountainFoods;Rua Serra, 88, 6000-001 Castelo Branco;Mel Natural 250g;15901234567895;L849140;29;23/04/2026;9.18
807;8;GreenHarvest;Caminho Verde, 32, 2600-001 Viseu;Azeite Extra Virgem 500ml;15901234567890;L529246;49;20/02/2026;24.72
807;9;Alimentar Plus;Zona Industrial, Lote 10, 3000-001 Coimbra;Vinho Tinto 750ml;15901234567893;L752527;24;22/07/2025;29.18
807;10;Bakery & Co;Rua do Pão, 20, 3500-001 Viseu;Café Torrado 250g;15901234567899;L367150;17;23/12/2025;4.56
808;1;Alimentar Plus;Zona Industrial, Lote 10, 3000-001 Coimbra;Azeitonas Verdes 300g;15901234567897;L664541;9;02/08/2025;3.47
808;2;SeaDelights;Av. do Mar, 157, 9000-001 Funchal;Bacalhau Seco 500g;15901234567896;L963229;43;14/12/2025;21.86
808;3;GreenHarvest;Caminho Verde, 32, 2600-001 Viseu;Bacalhau Seco 500g;15901234567896;L937260;46;28/05/2026;23.23
808;4;SeaDelights;Av. do Mar, 157, 9000-001 Funchal;Chocolate Negro 100g;15901234567900;L991684;26;15/12/2025;2.8
808;5;FreshFoods Portugal;Rua das Flores, 123, 1200-001 Lisboa;Azeite Extra Virgem 500ml;15901234567890;L324688;20;21/11/2025;10.49
808;6;FreshFoods Portugal;Rua das Flores, 123, 1200-001 Lisboa;Café Torrado 250g;15901234567899;L985921;50;05/09/2025;12.98
808;7;Alimentar Plus;Zona Industrial, Lote 10, 3000-001 Coimbra;Café Torrado 250g;15901234567899;L400579;5;02/03/2026;1.59
808;8;DairyKing;Largo do Queijo, 5, 3700-001 Viseu;Queijo Curado 200g;15901234567894;L249686;12;16/01/2026;2.51
808;9;Bio Organic;Rua do Comércio, 789, 8000-001 Faro;Azeite Extra Virgem 500ml;15901234567890;L782273;17;11/06/2026;8.8
809;1;Produtos Naturais SA;Av. da República, 456, 4000-001 Porto;Chocolate Negro 100g;15901234567900;L249623;47;25/03/2026;5.09
809;2;Produtos Naturais SA;Av. da República, 456, 4000-001 Porto;Café Torrado 250g;15901234567899;L394013;43;04/09/2025;10.94
809;3;Bio Organic;Rua do Comércio, 789, 8000-001 Faro;Sumo Laranja 1L;15901234567901;L913728;44;10/12/2025;46.57
809;4;Bakery & Co;Rua do Pão, 20, 3500-001 Viseu;Conserva de Tomate 400g;15901234567891;L492143;37;12/01/2026;15.25
809;5;DairyKing;Largo do Queijo, 5, 3700-001 Viseu;Sumo Laranja 1L;15901234567901;L348998;7;10/12/2025;7.62
810;1;GreenHarvest;Caminho Verde, 32, 2600-001 Viseu;Sumo Laranja 1L;15901234567901;L699513;40;19/03/2026;42.41
811;1;FreshFoods Portugal;Rua das Flores, 123, 1200-001 Lisboa;Água Mineral 500ml;15901234567902;L443798;33;19/07/2025;16.74
811;2;MountainFoods;Rua Serra, 88, 6000-001 Castelo Branco;Azeite Extra Virgem 500ml;15901234567890;L736432;41;09/09/2025;20.67
811;3;FreshFoods Portugal;Rua das Flores, 123, 1200-001 Lisboa;Conserva de Tomate 400g;15901234567891;L532991;11;07/05/2026;4.63
811;4;Bio Organic;Rua do Comércio, 789, 8000-001 Faro;Massa Fusilli 500g;15901234567898;L762809;6;04/04/2026;3.33
811;5;MountainFoods;Rua Serra, 88, 6000-001 Castelo Branco;Queijo Curado 200g;15901234567894;L737244;17;23/10/2025;3.63
811;6;Agro Premium Lda;Estrada Nacional 1, Km 25, 2500-001 Caldas da Rainha;Atum em Conserva 120g;15901234567903;L851088;18;12/06/2026;2.77
811;7;GreenHarvest;Caminho Verde, 32, 2600-001 Viseu;Mel Natural 250g;15901234567895;L326395;15;27/04/2026;4.72
811;8;GreenHarvest;Caminho Verde, 32, 2600-001 Viseu;Arroz Carolino 1kg;15901234567892;L254874;19;10/04/2026;19.4
812;1;DairyKing;Largo do Queijo, 5, 3700-001 Viseu;Arroz Carolino 1kg;15901234567892;L623572;23;26/07/2025;23.46
812;2;Agro Premium Lda;Estrada Nacional 1, Km 25, 2500-001 Caldas da Rainha;Café Torrado 250g;15901234567899;L334577;21;07/09/2025;5.72
812;3;FreshFoods Portugal;Rua das Flores, 123, 1200-001 Lisboa;Arroz Carolino 1kg;15901234567892;L705053;6;25/01/2026;6.35
812;4;DairyKing;Largo do Queijo, 5, 3700-001 Viseu;Azeitonas Verdes 300g;15901234567897;L743823;42;28/09/2025;14.83
812;5;Bakery & Co;Rua do Pão, 20, 3500-001 Viseu;Chocolate Negro 100g;15901234567900;L533457;38;23/05/2026;3.91
812;6;DairyKing;Largo do Queijo, 5, 3700-001 Viseu;Massa Fusilli 500g;15901234567898;L699307;8;10/05/2026;4.34
812;7;Agro Premium Lda;Estrada Nacional 1, Km 25, 2500-001 Caldas da Rainha;Atum em Conserva 120g;15901234567903;L483418;3;02/03/2026;0.56
812;8;DairyKing;Largo do Queijo, 5, 3700-001 Viseu;Queijo Curado 200g;15901234567894;L694089;2;28/11/2025;0.59
812;9;Alimentar Plus;Zona Industrial, Lote 10, 3000-001 Coimbra;Arroz Carolino 1kg;15901234567892;L221714;23;10/01/2026;23.25
812;10;DairyKing;Largo do Queijo, 5, 3700-001 Viseu;Bacalhau Seco 500g;15901234567896;L441340;15;26/02/2026;7.94
813;1;Bio Organic;Rua do Comércio, 789, 8000-001 Faro;Azeite Extra Virgem 500ml;15901234567890;L971331;30;30/01/2026;15.36
813;2;FreshFoods Portugal;Rua das Flores, 123, 1200-001 Lisboa;Água Mineral 500ml;15901234567902;L143493;31;19/04/2026;15.97
813;3;MountainFoods;Rua Serra, 88, 6000-001 Castelo Branco;Mel Natural 250g;15901234567895;L364931;50;10/06/2026;15.41
813;4;Alimentar Plus;Zona Industrial, Lote 10, 3000-001 Coimbra;Vinho Tinto 750ml;15901234567893;L951937;29;08/11/2025;35.29
813;5;GreenHarvest;Caminho Verde, 32, 2600-001 Viseu;Arroz Carolino 1kg;15901234567892;L408696;50;08/05/2026;50.21
813;6;Produtos Naturais SA;Av. da República, 456, 4000-001 Porto;Mel Natural 250g;15901234567895;L938884;45;31/05/2026;13.61
813;7;Bakery & Co;Rua do Pão, 20, 3500-001 Viseu;Snacks Salgados 200g;15901234567904;L602588;2;12/09/2025;0.61
814;1;Agro Premium Lda;Estrada Nacional 1, Km 25, 2500-001 Caldas da Rainha;Chocolate Negro 100g;15901234567900;L724337;28;14/02/2026;2.91
815;1;SeaDelights;Av. do Mar, 157, 9000-001 Funchal;Snacks Salgados 200g;15901234567904;L471243;4;20/10/2025;1.06
815;2;SeaDelights;Av. do Mar, 157, 9000-001 Funchal;Massa Fusilli 500g;15901234567898;L165146;29;27/07/2025;14.94
815;3;Alimentar Plus;Zona Industrial, Lote 10, 3000-001 Coimbra;Chocolate Negro 100g;15901234567900;L109817;4;01/05/2026;0.76
817;1;Agro Premium Lda;Estrada Nacional 1, Km 25, 2500-001 Caldas da Rainha;Bacalhau Seco 500g;15901234567896;L291293;38;30/07/2025;19.24
817;2;FreshFoods Portugal;Rua das Flores, 123, 1200-001 Lisboa;Arroz Carolino 1kg;15901234567892;L345907;40;24/08/2025;40.5
817;3;DairyKing;Largo do Queijo, 5, 3700-001 Viseu;Vinho Tinto 750ml;15901234567893;L865850;29;15/11/2025;34.95
817;4;SeaDelights;Av. do Mar, 157, 9000-001 Funchal;Vinho Tinto 750ml;15901234567893;L803469;24;21/04/2026;29.15
817;5;MountainFoods;Rua Serra, 88, 6000-001 Castelo Branco;Mel Natural 250g;15901234567895;L791663;46;17/09/2025;14.27
817;6;Agro Premium Lda;Estrada Nacional 1, Km 25, 2500-001 Caldas da Rainha;Sumo Laranja 1L;15901234567901;L807625;28;02/08/2025;29.8
817;7;Bakery & Co;Rua do Pão, 20, 3500-001 Viseu;Bacalhau Seco 500g;15901234567896;L345091;4;04/09/2025;2.44
818;1;FreshFoods Portugal;Rua das Flores, 123, 1200-001 Lisboa;Chocolate Negro 100g;15901234567900;L469604;17;30/05/2026;1.92
818;2;GreenHarvest;Caminho Verde, 32, 2600-001 Viseu;Conserva de Tomate 400g;15901234567891;L161235;12;04/06/2026;5.14
818;3;Produtos Naturais SA;Av. da República, 456, 4000-001 Porto;Sumo Laranja 1L;15901234567901;L219552;33;12/06/2026;34.85
818;4;Alimentar Plus;Zona Industrial, Lote 10, 3000-001 Coimbra;Bacalhau Seco 500g;15901234567896;L975736;27;06/06/2026;13.89
818;5;Produtos Naturais SA;Av. da República, 456, 4000-001 Porto;Café Torrado 250g;15901234567899;L638439;5;12/08/2025;1.51
818;6;DairyKing;Largo do Queijo, 5, 3700-001 Viseu;Arroz Carolino 1kg;15901234567892;L753812;18;15/11/2025;18.38
818;7;Bakery & Co;Rua do Pão, 20, 3500-001 Viseu;Conserva de Tomate 400g;15901234567891;L628649;9;29/10/2025;3.9
818;8;FreshFoods Portugal;Rua das Flores, 123, 1200-001 Lisboa;Azeite Extra Virgem 500ml;15901234567890;L269887;49;03/04/2026;24.67
818;9;Produtos Naturais SA;Av. da República, 456, 4000-001 Porto;Sumo Laranja 1L;15901234567901;L615723;4;21/09/2025;4.49
819;1;Produtos Naturais SA;Av. da República, 456, 4000-001 Porto;Snacks Salgados 200g;15901234567904;L897547;14;29/12/2025;2.91
819;2;Bio Organic;Rua do Comércio, 789, 8000-001 Faro;Massa Fusilli 500g;15901234567898;L346833;9;24/03/2026;4.9
819;3;Produtos Naturais SA;Av. da República, 456, 4000-001 Porto;Queijo Curado 200g;15901234567894;L241597;13;31/07/2025;2.94
819;4;Agro Premium Lda;Estrada Nacional 1, Km 25, 2500-001 Caldas da Rainha;Massa Fusilli 500g;15901234567898;L694540;12;02/10/2025;6.23
819;5;Bakery & Co;Rua do Pão, 20, 3500-001 Viseu;Massa Fusilli 500g;15901234567898;L144765;35;29/11/2025;17.66
819;6;MountainFoods;Rua Serra, 88, 6000-001 Castelo Branco;Conserva de Tomate 400g;15901234567891;L218663;27;14/04/2026;11.11
819;7;GreenHarvest;Caminho Verde, 32, 2600-001 Viseu;Arroz Carolino 1kg;15901234567892;L791380;48;27/02/2026;48.24
819;8;FreshFoods Portugal;Rua das Flores, 123, 1200-001 Lisboa;Queijo Curado 200g;15901234567894;L486774;46;18/12/2025;9.64
819;9;DairyKing;Largo do Queijo, 5, 3700-001 Viseu;Arroz Carolino 1kg;15901234567892;L711156;19;18/02/2026;19.28
820;1;MountainFoods;Rua Serra, 88, 6000-001 Castelo Branco;Massa Fusilli 500g;15901234567898;L711610;1;11/01/2026;0.85
820;2;SeaDelights;Av. do Mar, 157, 9000-001 Funchal;Café Torrado 250g;15901234567899;L639389;16;21/01/2026;4.35
820;3;MountainFoods;Rua Serra, 88, 6000-001 Castelo Branco;Chocolate Negro 100g;15901234567900;L966109;16;18/07/2025;1.8
820;4;Alimentar Plus;Zona Industrial, Lote 10, 3000-001 Coimbra;Água Mineral 500ml;15901234567902;L368830;44;05/04/2026;22.33
820;5;FreshFoods Portugal;Rua das Flores, 123, 1200-001 Lisboa;Café Torrado 250g;15901234567899;L366727;34;05/10/2025;8.85
820;6;Produtos Naturais SA;Av. da República, 456, 4000-001 Porto;Massa Fusilli 500g;15901234567898;L324501;3;10/11/2025;1.64
821;1;Alimentar Plus;Zona Industrial, Lote 10, 3000-001 Coimbra;Massa Fusilli 500g;15901234567898;L415309;29;17/12/2025;14.79
821;2;MountainFoods;Rua Serra, 88, 6000-001 Castelo Branco;Azeite Extra Virgem 500ml;15901234567890;L730144;9;24/10/2025;4.86
821;3;SeaDelights;Av. do Mar, 157, 9000-001 Funchal;Arroz Carolino 1kg;15901234567892;L895909;31;17/02/2026;31.28
821;4;Alimentar Plus;Zona Industrial, Lote 10, 3000-001 Coimbra;Conserva de Tomate 400g;15901234567891;L827172;23;16/02/2026;9.34
822;1;MountainFoods;Rua Serra, 88, 6000-001 Castelo Branco;Queijo Curado 200g;15901234567894;L676988;38;21/09/2025;7.73
823;1;FreshFoods Portugal;Rua das Flores, 123, 1200-001 Lisboa;Sumo Laranja 1L;15901234567901;L786570;40;19/03/2026;42.39
823;2;Alimentar Plus;Zona Industrial, Lote 10, 3000-001 Coimbra;Azeitonas Verdes 300g;15901234567897;L664945;46;11/12/2025;16.59
824;1;Bakery & Co;Rua do Pão, 20, 3500-001 Viseu;Azeitonas Verdes 300g;15901234567897;L279865;40;02/08/2025;14.41
824;2;Agro Premium Lda;Estrada Nacional 1, Km 25, 2500-001 Caldas da Rainha;Massa Fusilli 500g;15901234567898;L662556;36;08/03/2026;18.16
824;3;MountainFoods;Rua Serra, 88, 6000-001 Castelo Branco;Café Torrado 250g;15901234567899;L527689;16;14/12/2025;4.29
824;4;DairyKing;Largo do Queijo, 5, 3700-001 Viseu;Massa Fusilli 500g;15901234567898;L484746;24;23/04/2026;12.36
824;5;Agro Premium Lda;Estrada Nacional 1, Km 25, 2500-001 Caldas da Rainha;Mel Natural 250g;15901234567895;L157627;29;13/11/2025;9.04
824;6;Agro Premium Lda;Estrada Nacional 1, Km 25, 2500-001 Caldas da Rainha;Café Torrado 250g;15901234567899;L116155;2;23/10/2025;0.87
824;7;Agro Premium Lda;Estrada Nacional 1, Km 25, 2500-001 Caldas da Rainha;Mel Natural 250g;15901234567895;L626989;24;20/01/2026;7.68
824;8;Bio Organic;Rua do Comércio, 789, 8000-001 Faro;Café Torrado 250g;15901234567899;L364907;17;03/03/2026;4.72
824;9;DairyKing;Largo do Queijo, 5, 3700-001 Viseu;Água Mineral 500ml;15901234567902;L879560;34;01/11/2025;17.45
825;1;Bio Organic;Rua do Comércio, 789, 8000-001 Faro;Mel Natural 250g;15901234567895;L127302;12;10/08/2025;4.02
826;1;MountainFoods;Rua Serra, 88, 6000-001 Castelo Branco;Snacks Salgados 200g;15901234567904;L938711;7;02/04/2026;1.56
826;2;Bakery & Co;Rua do Pão, 20, 3500-001 Viseu;Bacalhau Seco 500g;15901234567896;L471019;6;16/01/2026;3.44
826;3;Alimentar Plus;Zona Industrial, Lote 10, 3000-001 Coimbra;Mel Natural 250g;15901234567895;L849157;20;17/09/2025;6.44
826;4;MountainFoods;Rua Serra, 88, 6000-001 Castelo Branco;Arroz Carolino 1kg;15901234567892;L852800;7;30/11/2025;7.41
827;1;Produtos Naturais SA;Av. da República, 456, 4000-001 Porto;Massa Fusilli 500g;15901234567898;L894834;30;31/07/2025;15.5
827;2;DairyKing;Largo do Queijo, 5, 3700-001 Viseu;Arroz Carolino 1kg;15901234567892;L674916;38;12/05/2026;38.19
827;3;DairyKing;Largo do Queijo, 5, 3700-001 Viseu;Bacalhau Seco 500g;15901234567896;L649220;37;26/04/2026;18.76
827;4;Bakery & Co;Rua do Pão, 20, 3500-001 Viseu;Atum em Conserva 120g;15901234567903;L997526;40;27/01/2026;5.6
827;5;Produtos Naturais SA;Av. da República, 456, 4000-001 Porto;Mel Natural 250g;15901234567895;L695334;25;14/07/2025;7.91
827;6;Bakery & Co;Rua do Pão, 20, 3500-001 Viseu;Conserva de Tomate 400g;15901234567891;L353947;38;11/02/2026;15.36
